-0.076	 -0.120	 -0.120	 -0.078	 -0.078	 -0.078	 -0.019	 -0.013	 0.033	 -0.018	 -0.014	 0.058	 0.020	 -0.078	 -0.057	 0.033	 0.030	 0.013	 -0.076	 0.139	 0.128	 0.139	 0.033	 -0.014	 -0.018	 0.058	 -0.019	 -0.013	 0.033	 -0.014	 -0.018	 0.058	 -0.019	 -0.013	 0.000	 -0.050	 -0.048	 0.013	 0.060	 0.000	 0.000	 0.000	 0.003	 -0.027	 -0.026	 -0.025	 -0.025	 0.000	 0.120	 -0.127	 0.033	 -0.120	 -0.120	 -0.120	 -0.120	 -0.078	 
-0.142	 -0.212	 -0.212	 -0.142	 -0.142	 0.000	 0.137	 0.142	 0.142	 0.113	 0.142	 0.142	 0.000	 -0.142	 -0.142	 0.142	 0.142	 0.142	 -0.142	 0.327	 0.242	 0.327	 0.142	 0.142	 0.113	 0.142	 0.137	 0.142	 0.142	 0.142	 0.113	 0.142	 0.137	 0.142	 0.000	 -0.123	 -0.096	 -0.118	 -0.123	 -0.067	 -0.121	 -0.121	 -0.067	 0.066	 -0.056	 -0.053	 -0.063	 0.035	 0.212	 -0.013	 0.142	 -0.212	 -0.212	 -0.212	 -0.212	 -0.067	 
-0.000	 0.000	 -0.145	 -0.006	 -0.014	 0.000	 0.090	 0.090	 0.089	 0.090	 0.089	 0.089	 0.000	 0.000	 -0.147	 0.029	 0.029	 0.074	 -0.142	 0.000	 0.029	 -0.054	 0.089	 0.089	 0.090	 0.089	 0.090	 0.090	 0.086	 0.090	 0.090	 0.086	 0.090	 0.090	 0.000	 0.090	 0.090	 0.090	 0.090	 0.000	 0.090	 0.090	 0.000	 -0.090	 -0.090	 -0.090	 -0.090	 0.000	 0.145	 0.000	 0.089	 -0.147	 -0.147	 0.008	 0.124	 0.000	 
0.000	 -0.063	 -0.063	 0.000	 0.000	 0.063	 0.063	 0.063	 0.063	 0.063	 0.063	 0.063	 0.000	 0.000	 -0.002	 -0.061	 -0.025	 0.062	 0.000	 0.063	 0.063	 0.063	 0.063	 0.063	 0.063	 0.063	 0.063	 0.063	 0.063	 0.063	 0.063	 0.063	 0.063	 0.063	 0.000	 0.070	 0.070	 0.075	 0.075	 0.075	 0.075	 0.075	 0.075	 0.075	 0.064	 0.065	 0.072	 0.075	 0.063	 0.063	 -0.025	 -0.063	 -0.063	 -0.063	 -0.063	 0.075	 
-0.095	 -0.094	 -0.094	 -0.095	 -0.095	 0.000	 0.014	 0.020	 0.038	 0.007	 0.012	 0.038	 -0.045	 -0.046	 -0.092	 0.028	 0.061	 0.047	 -0.095	 0.017	 0.081	 0.017	 0.038	 0.012	 0.007	 0.038	 0.014	 0.020	 0.038	 0.012	 0.007	 0.038	 0.014	 0.020	 0.000	 -0.050	 -0.033	 -0.031	 -0.037	 -0.021	 -0.031	 -0.031	 -0.021	 0.042	 -0.032	 -0.050	 -0.029	 -0.021	 0.094	 0.043	 0.025	 -0.094	 -0.094	 -0.094	 -0.094	 -0.021	 
0.000	 0.000	 0.062	 0.139	 0.139	 0.000	 0.157	 0.157	 0.157	 0.157	 0.157	 0.157	 0.000	 0.000	 0.157	 0.157	 0.157	 0.157	 0.061	 0.157	 -0.157	 0.157	 0.157	 0.157	 0.157	 0.157	 0.157	 0.157	 0.157	 0.157	 0.157	 0.157	 0.157	 0.157	 0.000	 0.157	 0.157	 -0.157	 -0.157	 0.000	 -0.157	 -0.157	 -0.157	 0.157	 0.157	 -0.157	 -0.157	 -0.157	 -0.062	 -0.144	 0.157	 0.066	 0.065	 0.011	 0.008	 -0.157	 
-0.234	 -0.234	 -0.234	 -0.234	 -0.234	 -0.242	 0.221	 0.221	 0.229	 0.221	 0.221	 0.229	 0.000	 0.000	 0.000	 0.230	 0.230	 0.212	 -0.234	 0.228	 0.234	 0.228	 0.229	 0.221	 0.221	 0.229	 0.221	 0.221	 0.229	 0.221	 0.221	 0.229	 0.221	 0.221	 0.000	 -0.166	 0.125	 0.070	 -0.138	 -0.084	 -0.084	 -0.084	 -0.084	 0.203	 -0.199	 -0.192	 -0.126	 -0.084	 0.234	 -0.242	 0.235	 -0.234	 -0.234	 -0.234	 -0.234	 -0.084	 
0.000	 -0.197	 -0.197	 0.000	 0.000	 0.000	 0.177	 0.177	 0.182	 0.196	 0.196	 0.182	 0.000	 0.000	 -0.017	 0.247	 -0.250	 0.102	 0.000	 0.198	 0.150	 0.198	 0.182	 0.196	 0.196	 0.182	 0.177	 0.177	 0.182	 0.196	 0.196	 0.182	 0.177	 0.177	 0.000	 0.007	 0.008	 0.008	 0.008	 0.000	 0.008	 0.019	 0.000	 0.000	 -0.008	 -0.123	 -0.041	 -0.071	 0.197	 0.201	 -0.031	 -0.197	 -0.197	 -0.197	 -0.197	 0.000	 
-0.027	 0.475	 0.475	 0.260	 0.260	 0.000	 0.080	 -0.310	 0.030	 0.332	 0.258	 0.032	 0.000	 0.000	 -0.362	 -0.646	 -0.249	 0.024	 -0.027	 -0.665	 -0.473	 -0.665	 0.030	 0.258	 0.332	 0.032	 0.080	 -0.310	 0.030	 0.258	 0.332	 0.032	 0.080	 -0.310	 0.000	 -0.047	 -0.463	 -0.494	 -0.035	 -0.198	 -0.433	 -0.433	 -0.271	 -0.054	 0.263	 0.272	 -0.045	 -0.198	 -0.478	 -0.049	 0.135	 0.475	 0.475	 0.475	 0.475	 -0.198	 
-0.193	 -0.218	 -0.218	 -0.176	 -0.176	 0.000	 -0.036	 -0.046	 -0.018	 -0.254	 -0.291	 0.013	 0.000	 0.000	 0.070	 -0.005	 -0.080	 -0.077	 -0.193	 0.143	 0.242	 0.142	 -0.018	 -0.291	 -0.254	 0.013	 -0.036	 -0.046	 -0.018	 -0.291	 -0.254	 0.013	 -0.036	 -0.046	 0.000	 -0.027	 0.028	 0.030	 0.027	 0.051	 0.047	 0.047	 0.285	 0.012	 0.029	 0.034	 0.049	 -0.006	 0.218	 0.055	 -0.083	 -0.218	 -0.218	 -0.218	 -0.218	 0.123	 
0.105	 0.196	 0.196	 0.118	 0.118	 0.000	 -0.024	 -0.019	 -0.007	 0.051	 0.040	 -0.031	 0.000	 0.000	 -0.048	 -0.136	 0.078	 0.052	 0.105	 -0.035	 -0.236	 -0.035	 -0.007	 0.040	 0.051	 -0.031	 -0.024	 -0.019	 -0.007	 0.040	 0.051	 -0.031	 -0.024	 -0.019	 0.000	 -0.313	 -0.333	 -0.126	 0.068	 0.000	 -0.098	 -0.098	 0.127	 0.220	 0.345	 0.152	 0.152	 0.349	 -0.196	 -0.027	 0.076	 0.196	 0.196	 0.196	 0.196	 0.313	 
0.127	 -0.127	 -0.127	 -0.123	 -0.123	 -0.127	 -0.126	 -0.127	 -0.127	 -0.126	 -0.127	 -0.127	 0.000	 0.000	 -0.114	 -0.126	 -0.067	 -0.050	 0.127	 -0.127	 0.126	 -0.127	 -0.127	 -0.127	 -0.126	 -0.127	 -0.126	 -0.127	 -0.127	 -0.127	 -0.126	 -0.127	 -0.126	 -0.127	 0.000	 -0.149	 -0.235	 -0.169	 -0.163	 -0.284	 -0.174	 -0.247	 -0.284	 -0.085	 -0.085	 -0.152	 -0.254	 -0.191	 0.127	 -0.127	 0.127	 -0.127	 -0.127	 -0.127	 -0.127	 -0.284	 
-0.186	 -0.192	 -0.192	 -0.190	 -0.190	 0.000	 0.202	 0.044	 0.140	 0.193	 0.175	 0.140	 0.000	 0.000	 0.193	 0.185	 -0.157	 -0.125	 -0.186	 0.190	 0.193	 0.190	 0.140	 0.175	 0.193	 0.140	 0.202	 0.044	 0.140	 0.175	 0.193	 0.140	 0.202	 0.044	 0.000	 -0.102	 -0.205	 0.004	 0.193	 0.000	 -0.140	 -0.140	 0.108	 0.152	 0.064	 0.089	 0.089	 0.000	 0.192	 -0.140	 -0.140	 -0.192	 -0.192	 -0.192	 -0.192	 0.000	 
